MonthOfYear,DayOfWeek,HourOfDay,SupVentSpeed_AirHandling_System,ExhVentSp_AirHandling_System
1,3,10,1200,1064
1,3,10,1200,1065
1,3,10,1200,1063
1,3,10,1199,1065
1,3,10,1189,615
1,3,10,1197,865
1,3,11,1198,1015
1,3,11,1201,1064
1,3,11,1202,1063
1,3,11,1200,1066
1,3,11,1202,1066
1,3,11,1201,1065
1,3,11,1202,1064
1,3,12,1197,1065
1,3,12,1201,1065
1,3,12,1200,1063
1,3,12,1197,1063
1,3,12,1201,1064
1,3,12,1201,1063
1,3,12,1198,1063
1,3,12,1200,1061
1,3,13,1203,1065
1,3,13,1200,1063
1,3,13,1203,1065
1,3,13,1201,1063
1,3,13,1201,1065
1,3,13,1200,1064
1,3,13,1200,1064
1,3,14,1201,1065
1,3,14,1200,1067
1,3,14,1200,1063
1,3,14,1200,1063
1,3,14,1200,1065
1,3,14,1202,1066
1,3,14,1202,1067
1,3,14,1201,1065
1,3,15,1201,1065
1,3,15,1202,1068
1,3,15,1202,1064
1,3,15,1200,1064
1,3,15,1203,1067
1,3,15,1203,1063
1,3,15,1201,1064
1,3,16,1203,1066
1,3,16,1202,1063
1,3,16,1201,1063
1,3,16,1200,1063
1,3,16,1204,1064
1,3,16,1201,1065
1,3,16,1202,1063
1,3,16,1201,1064
1,3,17,1203,1066
1,3,17,1203,1066
1,3,17,1203,1063
1,3,17,903,813
1,3,17,3,13
1,3,17,4,3
1,3,17,3,3
1,3,18,4,3
1,3,18,3,3
1,3,18,4,3
1,3,18,3,3
1,3,18,4,3
1,3,18,3,3
1,3,18,4,3
1,3,18,4,3
1,3,19,4,3
1,3,19,3,3
1,3,19,3,3
1,3,19,3,3
1,3,19,3,3
1,3,19,4,3
1,3,19,3,3
1,3,20,4,3
1,3,20,4,3
1,3,20,4,3
1,3,20,4,3
1,3,20,4,3
1,3,20,4,3
1,3,20,4,3
1,3,20,4,3
1,3,21,4,3
1,3,21,3,3
1,3,21,3,3
1,3,21,4,3
1,3,21,4,3
1,3,21,3,3
1,3,21,4,3
1,3,22,4,3
1,3,22,4,3
1,3,22,3,3
1,3,22,4,3
1,3,22,4,3
1,3,22,4,3
1,3,22,4,3
1,3,22,4,3
1,3,23,4,3
1,3,23,4,3
1,3,23,4,3
1,3,23,4,3
1,3,23,3,3
1,3,23,4,3
1,3,23,4,3
1,4,0,4,3
1,4,0,4,3
1,4,0,4,3
1,4,0,3,3
1,4,0,3,3
1,4,0,4,3
1,4,0,4,3
1,4,0,4,3
1,4,1,3,3
1,4,1,4,3
1,4,1,4,3
1,4,1,4,3
1,4,1,4,3
1,4,1,4,3
1,4,1,4,3
1,4,2,3,3
1,4,2,3,3
1,4,2,4,3
1,4,2,3,3
1,4,2,4,3
1,4,2,4,3
1,4,2,3,3
1,4,2,4,3
1,4,3,3,3
1,4,3,4,3
1,4,3,4,3
1,4,3,4,3
1,4,3,4,3
1,4,3,4,3
1,4,3,4,3
1,4,4,4,3
1,4,4,4,3
1,4,4,3,3
1,4,4,4,3
1,4,4,4,3
1,4,4,4,3
1,4,4,4,3
1,4,4,4,3
1,4,5,3,3
1,4,5,4,3
1,4,5,3,3
1,4,5,3,3
1,4,5,4,3
1,4,5,4,3
1,4,5,3,3
1,4,6,4,3
1,4,6,4,3
1,4,6,3,3
1,4,6,4,3
1,4,6,3,3
1,4,6,3,3
1,4,6,3,3
1,4,6,4,3
1,4,7,1004,903
1,4,7,1154,1053
1,4,7,1200,1065
1,4,7,1203,1065
1,4,7,1201,1066
1,4,7,1204,1068
1,4,7,1205,1068
1,4,8,1207,1073
1,4,8,1206,1073
1,4,8,1205,1071
1,4,8,1204,1043
1,4,8,1206,1072
1,4,8,1204,1001
1,4,8,1182,101
1,4,8,1184,3
1,4,9,1196,603
1,4,9,1199,703
1,4,9,1183,3
1,4,9,1182,3
1,4,9,1184,4
1,4,9,1185,4
1,4,9,1186,99
1,4,10,1197,549
1,4,10,1204,949
1,4,10,1208,1049
1,4,10,1205,949
1,4,10,1185,149
1,4,10,1184,49
1,4,10,1183,4
1,4,10,1184,3
1,4,11,1184,3
1,4,11,1185,3
1,4,11,1184,3
1,4,11,1184,3
1,4,11,1182,4
1,4,11,1185,4
1,4,11,1183,3
1,4,12,1193,403
1,4,12,1208,1003
1,4,12,1208,1064
1,4,12,1208,1072
1,4,12,1207,1074
1,4,12,1207,1074
1,4,12,1208,1075
1,4,12,1209,1074
1,4,13,1207,1074
1,4,13,1209,1075
1,4,13,1210,1073
1,4,13,1210,1076
1,4,13,1209,1075
1,4,13,1211,1075
1,4,13,1210,1074
1,4,14,1209,1075
1,4,14,1210,1076
1,4,14,1212,1077
1,4,14,1210,1072
1,4,14,1210,1077
1,4,14,1210,1077
1,4,14,1210,1074
1,4,14,1209,1079
1,4,15,1209,1076
1,4,15,1209,1076
1,4,15,1207,1074
1,4,15,1209,1075
1,4,15,1210,1076
1,4,15,1210,1075
1,4,15,1212,1075
1,4,16,1209,1074
1,4,16,1211,1074
1,4,16,1210,1076
1,4,16,1210,1076
1,4,16,1209,1074
1,4,16,1210,1076
1,4,16,1210,1075
1,4,16,1211,1074
1,4,17,1213,1078
1,4,17,1211,1078
1,4,17,1212,1078
1,4,17,912,828
1,4,17,12,28
1,4,17,4,3
1,4,17,4,3
1,4,18,4,3
1,4,18,4,3
1,4,18,3,3
1,4,18,4,3
1,4,18,3,3
1,4,18,3,3
1,4,18,3,3
1,4,18,3,3
1,4,19,3,3
1,4,19,3,3
1,4,19,4,3
1,4,19,3,3
1,4,19,4,3
1,4,19,3,3
1,4,19,4,3
1,4,20,4,3
1,4,20,4,3
1,4,20,4,3
1,4,20,4,3
1,4,20,3,3
1,4,20,4,3
1,4,20,3,3
1,4,20,4,3
1,4,21,4,3
1,4,21,3,3
1,4,21,4,3
1,4,21,4,3
1,4,21,3,3
1,4,21,3,3
1,4,21,4,3
1,4,22,3,3
1,4,22,4,3
1,4,22,3,3
1,4,22,3,3
1,4,22,3,3
1,4,22,4,3
1,4,22,4,3
1,4,22,4,3
1,4,23,3,3
1,4,23,4,3
1,4,23,4,3
1,4,23,3,3
1,4,23,3,3
1,4,23,4,3
1,4,23,3,3
1,5,0,3,3
1,5,0,4,3
1,5,0,4,3
1,5,0,4,3
1,5,0,4,3
1,5,0,4,3
1,5,0,4,3
1,5,0,4,3
1,5,1,4,3
1,5,1,4,3
1,5,1,4,3
1,5,1,4,3
1,5,1,3,3
1,5,1,4,3
1,5,1,4,3
1,5,2,3,3
1,5,2,3,3
1,5,2,4,3
1,5,2,4,3
1,5,2,4,3
1,5,2,4,3
1,5,2,4,3
1,5,2,4,3
1,5,3,4,3
1,5,3,3,3
1,5,3,4,3
1,5,3,3,3
1,5,3,4,3
1,5,3,3,3
1,5,3,4,3
1,5,4,3,3
1,5,4,4,3
1,5,4,4,3
1,5,4,4,3
1,5,4,4,3
1,5,4,4,3
1,5,4,4,3
1,5,4,3,3
1,5,5,4,3
1,5,5,4,3
1,5,5,4,3
1,5,5,4,3
1,5,5,4,3
1,5,5,4,3
1,5,5,4,3
1,5,6,4,3
1,5,6,4,3
1,5,6,4,3
1,5,6,4,3
1,5,6,4,3
1,5,6,4,3
1,5,6,4,3
1,5,6,4,3
1,5,7,1004,903
1,5,7,1204,1053
1,5,7,1205,1071
1,5,7,1202,1068
1,5,7,1202,1069
1,5,7,1201,1067
1,5,7,1201,1069
1,5,8,1204,1071
1,5,8,1205,1072
1,5,8,1207,1072
1,5,8,1207,1074
1,5,8,1206,1074
1,5,8,1206,1073
1,5,8,1206,1077
1,5,8,1208,1073
1,5,9,1207,1075
1,5,9,1205,1076
1,5,9,1208,1073
1,5,9,1208,1077
1,5,9,1206,1075
1,5,9,1206,1074
1,5,9,1206,1073
1,5,10,1205,1075
1,5,10,1206,1073
1,5,10,1207,1074
1,5,10,1206,1072
1,5,10,1204,1074
1,5,10,1204,1072
1,5,10,1205,1074
1,5,10,1208,1074
1,5,11,1206,1076
1,5,11,1202,976
1,5,11,1206,1075
1,5,11,1207,1042
1,5,11,1206,1075
1,5,11,1206,1077
1,5,11,1206,1074
1,5,12,1206,1076
1,5,12,1207,1077
1,5,12,1206,1076
1,5,12,1206,1073
1,5,12,1208,1074
1,5,12,1206,1072
1,5,12,1207,1075
1,5,12,1208,1075
1,5,13,1209,1075
1,5,13,1207,1075
1,5,13,1212,1044
1,5,13,1208,1074
1,5,13,1211,1077
1,5,13,1210,1078
1,5,13,1213,1076
1,5,14,1212,1075
1,5,14,1213,1077
1,5,14,1213,1078
1,5,14,1211,1074
1,5,14,1209,1039
1,5,14,1209,1073
1,5,14,1209,1074
1,5,14,1207,1071
1,5,15,1208,1075
1,5,15,1210,1073
1,5,15,1207,1074
1,5,15,1206,1075
1,5,15,1207,1075
1,5,15,1208,1073
1,5,15,1208,1075
1,5,16,1206,1073
1,5,16,1207,1076
1,5,16,1207,1075
1,5,16,1209,1074
1,5,16,1207,1073
1,5,16,1207,1074
1,5,16,1208,1076
1,5,16,1206,1076
1,5,17,1207,1076
1,5,17,1207,1076
1,5,17,1207,1074
1,5,17,957,824
1,5,17,57,24
1,5,17,4,3
1,5,17,3,3
1,5,18,3,3
1,5,18,4,3
1,5,18,4,3
1,5,18,3,3
1,5,18,4,3
1,5,18,4,3
1,5,18,3,3
1,5,18,4,3
1,5,19,3,3
1,5,19,4,3
1,5,19,4,3
1,5,19,4,3
1,5,19,3,3
1,5,19,3,3
1,5,19,4,3
1,5,20,4,3
1,5,20,3,3
1,5,20,4,3
1,5,20,3,3
1,5,20,4,3
1,5,20,3,3
1,5,20,4,3
1,5,20,3,3
1,5,21,3,3
1,5,21,3,3
1,5,21,3,3
1,5,21,3,3
1,5,21,3,3
1,5,21,3,3
1,5,21,4,3
1,5,22,3,3
1,5,22,3,3
1,5,22,4,3
1,5,22,4,3
1,5,22,3,3
1,5,22,4,3
1,5,22,3,3
1,5,22,4,3
1,5,23,4,3
1,5,23,3,3
1,5,23,4,3
1,5,23,3,3
1,5,23,4,3
1,5,23,3,3
1,5,23,4,3
1,6,0,4,3
1,6,0,4,4
1,6,0,3,3
1,6,0,4,3
1,6,0,4,3
1,6,0,4,3
1,6,0,4,3
1,6,0,4,3
1,6,1,4,3
1,6,1,3,3
1,6,1,4,3
1,6,1,3,3
1,6,1,4,3
1,6,1,3,3
1,6,1,4,3
1,6,2,4,3
1,6,2,4,3
1,6,2,4,3
1,6,2,4,3
1,6,2,4,3
1,6,2,4,3
1,6,2,4,3
1,6,2,4,3
1,6,3,4,3
1,6,3,4,3
1,6,3,3,3
1,6,3,4,3
1,6,3,4,3
1,6,3,4,3
1,6,3,4,3
1,6,4,4,3
1,6,4,4,3
1,6,4,4,3
1,6,4,4,3
1,6,4,4,3
1,6,4,4,3
1,6,4,4,3
1,6,4,4,3
1,6,5,4,3
1,6,5,3,3
1,6,5,3,3
1,6,5,3,3
1,6,5,4,3
1,6,5,3,3
1,6,5,4,3
1,6,6,4,3
1,6,6,4,3
1,6,6,4,3
1,6,6,4,3
1,6,6,3,3
1,6,6,4,3
1,6,6,4,3
1,6,6,4,3
1,6,7,3,3
1,6,7,803,703
1,6,7,1153,1053
1,6,7,1193,1059
1,6,7,1194,1063
1,6,7,1195,1060
1,6,7,1196,1062
1,6,8,1201,1066
1,6,8,1199,1065
1,6,8,1199,1065
1,6,8,1197,1063
1,6,8,1198,1063
1,6,8,1197,1063
1,6,8,1199,1064
1,6,8,1199,1065
1,6,9,1200,1064
1,6,9,1196,1064
1,6,9,1198,1062
1,6,9,1199,1063
1,6,9,1198,1065
1,6,9,1199,1064
1,6,9,1201,1064
1,6,10,1199,1065
1,6,10,1198,1065
1,6,10,1198,1064
1,6,10,1199,1051
1,6,10,1194,851
1,6,10,1179,51
1,6,10,1176,3
1,6,10,1189,503
1,6,11,1198,1003
1,6,11,1199,1063
1,6,11,1200,1065
1,6,11,1197,1064
1,6,11,1200,1064
1,6,11,1199,1066
1,6,11,1183,366
1,6,12,1188,349
1,6,12,1202,1049
1,6,12,1200,1064
1,6,12,1200,1065
1,6,12,1201,1066
1,6,12,1199,1064
1,6,12,1190,614
1,6,12,1176,14
1,6,13,1182,264
1,6,13,1200,964
1,6,13,1199,1062
1,6,13,1199,1065
1,6,13,1200,1064
1,6,13,1200,1065
1,6,13,1202,1066
1,6,14,1202,1065
1,6,14,1199,1066
1,6,14,1193,816
1,6,14,1196,854
1,6,14,1198,866
1,6,14,1181,66
1,6,14,1179,3
1,6,14,1178,3
1,6,15,1179,3
1,6,15,1180,3
1,6,15,1177,4
1,6,15,1174,4
1,6,15,1174,3
1,6,15,1175,4
1,6,15,1178,4
1,6,16,1176,3
1,6,16,1176,3
1,6,16,1175,4
1,6,16,1173,4
1,6,16,1175,4
1,6,16,1175,4
1,6,16,1178,4
1,6,16,1176,4
1,6,17,1175,4
1,6,17,1176,3
1,6,17,1177,3
1,6,17,927,3
1,6,17,27,3
1,6,17,3,3
1,6,17,3,3
1,6,18,3,3
1,6,18,3,3
1,6,18,3,3
1,6,18,3,3
1,6,18,3,3
1,6,18,3,3
1,6,18,3,3
1,6,18,3,3
1,6,19,3,3
1,6,19,3,3
1,6,19,3,3
1,6,19,3,3
1,6,19,3,3
1,6,19,3,3
1,6,19,3,3
1,6,20,4,3
1,6,20,3,3
1,6,20,3,3
1,6,20,3,3
1,6,20,3,3
1,6,20,4,3
1,6,20,3,3
1,6,20,3,3
1,6,21,3,3
1,6,21,3,3
1,6,21,3,3
1,6,21,3,3
1,6,21,4,3
1,6,21,3,3
1,6,21,4,3
1,6,22,4,3
1,6,22,4,3
1,6,22,3,3
1,6,22,3,3
1,6,22,4,3
1,6,22,3,3
1,6,22,3,3
1,6,22,3,3
1,6,23,3,3
1,6,23,3,3
1,6,23,3,3
1,6,23,4,3
1,6,23,3,3
1,6,23,4,3
1,6,23,4,3
1,7,0,3,3
1,7,0,3,3
1,7,0,4,3
1,7,0,3,3
1,7,0,4,3
1,7,0,3,3
1,7,0,3,3
1,7,0,3,3
1,7,1,3,3
1,7,1,4,3
1,7,1,3,3
1,7,1,3,3
1,7,1,3,3
1,7,1,3,3
1,7,1,4,3
1,7,2,4,3
1,7,2,3,3
1,7,2,3,3
1,7,2,4,3
1,7,2,3,3
1,7,2,3,3
1,7,2,3,3
1,7,2,3,3
1,7,3,3,3
1,7,3,3,3
1,7,3,3,3
1,7,3,4,3
1,7,3,3,3
1,7,3,3,3
1,7,3,3,3
1,7,4,3,3
1,7,4,3,3
1,7,4,4,3
1,7,4,3,3
1,7,4,3,3
1,7,4,4,3
1,7,4,4,3
1,7,4,4,3
1,7,5,3,3
1,7,5,3,3
1,7,5,4,3
1,7,5,3,3
1,7,5,3,3
1,7,5,3,3
1,7,5,3,3
1,7,6,3,3
1,7,6,4,3
1,7,6,3,3
1,7,6,4,3
1,7,6,4,3
1,7,6,4,3
1,7,6,3,3
1,7,6,4,3
1,7,7,3,3
1,7,7,4,3
1,7,7,4,3
1,7,7,4,3
1,7,7,3,3
1,7,7,3,3
1,7,7,4,3
1,7,8,3,3
1,7,8,3,3
1,7,8,4,3
1,7,8,3,3
1,7,8,3,3
1,7,8,4,3
1,7,8,4,3
1,7,8,4,3
1,7,9,3,3
1,7,9,4,3
1,7,9,3,3
1,7,9,3,3
1,7,9,4,3
1,7,9,3,3
1,7,9,4,3
1,7,10,3,3
1,7,10,4,3
1,7,10,3,3
1,7,10,3,3
1,7,10,4,3
1,7,10,4,3
1,7,10,3,3
1,7,10,4,3
1,7,11,3,3
1,7,11,4,3
1,7,11,4,3
1,7,11,3,3
1,7,11,4,3
1,7,11,4,3
1,7,11,3,3
1,7,12,4,3
1,7,12,3,3
1,7,12,4,3
1,7,12,4,3
1,7,12,3,3
1,7,12,4,3
1,7,12,4,3
1,7,12,3,3
1,7,13,4,3
1,7,13,3,3
1,7,13,4,3
1,7,13,3,3
1,7,13,3,3
1,7,13,3,3
1,7,13,4,3
1,7,14,3,3
1,7,14,3,3
1,7,14,3,3
1,7,14,4,3
1,7,14,3,3
1,7,14,3,3
1,7,14,3,3
1,7,14,4,3
1,7,15,3,3
1,7,15,3,3
1,7,15,3,3
1,7,15,4,3
1,7,15,3,3
1,7,15,3,3
1,7,15,3,3
1,7,16,4,3
1,7,16,3,3
1,7,16,3,3
1,7,16,4,3
1,7,16,3,3
1,7,16,3,3
1,7,16,4,3
1,7,16,4,3
1,7,17,4,3
1,7,17,3,3
1,7,17,3,3
1,7,17,4,3
1,7,17,4,3
1,7,17,3,3
1,7,17,4,3
1,7,18,3,3
1,7,18,4,3
1,7,18,4,3
1,7,18,4,3
1,7,18,3,3
1,7,18,3,3
1,7,18,3,3
1,7,18,3,3
1,7,19,4,3
1,7,19,4,3
1,7,19,4,3
1,7,19,4,3
1,7,19,4,3
1,7,19,3,3
1,7,19,4,3
1,7,20,4,3
1,7,20,3,3
1,7,20,4,3
1,7,20,4,3
1,7,20,4,3
1,7,20,4,3
1,7,20,3,3
1,7,20,4,3
1,7,21,4,3
1,7,21,3,3
1,7,21,4,3
1,7,21,4,3
1,7,21,3,3
1,7,21,4,3
1,7,21,4,3
1,7,22,3,3
1,7,22,3,3
1,7,22,4,3
1,7,22,4,3
1,7,22,3,3
1,7,22,4,3
1,7,22,4,3
1,7,22,4,3
1,7,23,3,3
1,7,23,4,3
1,7,23,3,3
1,7,23,4,3
1,7,23,3,3
1,7,23,4,3
1,7,23,4,3
1,1,0,4,3
1,1,0,3,3
1,1,0,3,3
1,1,0,4,3
1,1,0,3,3
1,1,0,4,3
1,1,0,4,3
1,1,0,3,3
1,1,1,4,3
1,1,1,4,3
1,1,1,3,3
1,1,1,4,3
1,1,1,3,3
1,1,1,3,3
1,1,1,3,3
1,1,2,4,3
1,1,2,4,3
1,1,2,4,3
1,1,2,3,3
1,1,2,3,3
1,1,2,4,3
1,1,2,3,3
1,1,2,4,3
1,1,3,4,3
1,1,3,3,3
1,1,3,4,3
1,1,3,4,3
1,1,3,4,3
1,1,3,4,3
1,1,3,3,3
1,1,4,4,3
1,1,4,3,3
1,1,4,4,3
1,1,4,4,3
1,1,4,4,3
1,1,4,3,3
1,1,4,3,3
1,1,4,4,3
1,1,5,3,3
1,1,5,3,3
1,1,5,4,3
1,1,5,3,3
1,1,5,3,3
1,1,5,4,3
1,1,5,3,3
1,1,6,3,3
1,1,6,3,3
1,1,6,4,3
1,1,6,3,3
1,1,6,3,3
1,1,6,3,3
1,1,6,3,3
1,1,6,3,3
1,1,7,3,3
1,1,7,4,3
1,1,7,4,3
1,1,7,4,3
1,1,7,3,3
1,1,7,4,3
1,1,7,3,3
1,1,8,4,3
1,1,8,3,3
1,1,8,4,3
1,1,8,4,3
1,1,8,3,3
1,1,8,4,3
1,1,8,4,3
1,1,8,3,3
1,1,9,3,3
1,1,9,3,3
1,1,9,3,3
1,1,9,4,3
1,1,9,3,3
1,1,9,3,3
1,1,9,3,3
1,1,10,3,3
1,1,10,3,3
1,1,10,4,3
1,1,10,4,3
1,1,10,3,3
1,1,10,4,3
1,1,10,4,3
1,1,10,3,3
1,1,11,3,3
1,1,11,4,3
1,1,11,4,3
1,1,11,4,3
1,1,11,4,3
1,1,11,3,3
1,1,11,4,3
1,1,12,4,3
1,1,12,4,3
1,1,12,4,3
1,1,12,3,3
1,1,12,4,3
1,1,12,4,3
1,1,12,4,3
1,1,12,4,3
1,1,13,4,3
1,1,13,3,3
1,1,13,4,3
1,1,13,4,3
1,1,13,3,3
1,1,13,3,3
1,1,13,3,3
1,1,14,4,3
1,1,14,4,3
1,1,14,3,3
1,1,14,4,3
1,1,14,3,3
1,1,14,4,3
1,1,14,4,3
1,1,14,3,3
1,1,15,3,3
1,1,15,4,3
1,1,15,4,3
1,1,15,4,3
1,1,15,3,3
1,1,15,3,3
1,1,15,3,3
1,1,16,3,3
1,1,16,4,3
1,1,16,3,3
1,1,16,3,3
1,1,16,3,3
1,1,16,3,3
1,1,16,4,3
1,1,16,3,3
1,1,17,3,3
1,1,17,3,3
1,1,17,3,3
1,1,17,3,3
1,1,17,4,3
1,1,17,4,3
1,1,17,3,3
1,1,18,3,3
1,1,18,3,3
1,1,18,4,3
1,1,18,3,3
1,1,18,3,3
1,1,18,3,3
1,1,18,4,3
1,1,18,3,3
1,1,19,3,3
1,1,19,3,3
1,1,19,3,3
1,1,19,3,3
1,1,19,4,3
1,1,19,4,3
1,1,19,4,3
1,1,20,4,3
1,1,20,3,3
1,1,20,4,3
1,1,20,3,3
1,1,20,3,3
1,1,20,4,3
1,1,20,4,3
1,1,20,4,3
1,1,21,4,3
1,1,21,4,3
1,1,21,4,3
1,1,21,4,3
1,1,21,3,3
1,1,21,4,3
1,1,21,4,3
1,1,22,4,3
1,1,22,4,3
1,1,22,3,3
1,1,22,3,3
1,1,22,4,3
1,1,22,4,3
1,1,22,4,3
1,1,22,3,3
1,1,23,4,3
1,1,23,4,3
1,1,23,4,3
1,1,23,4,3
1,1,23,3,3
1,1,23,4,3
1,1,23,4,3
1,2,0,3,3
1,2,0,4,3
1,2,0,3,3
1,2,0,4,3
1,2,0,3,3
1,2,0,3,3
1,2,0,4,3
1,2,0,3,3
1,2,1,3,3
1,2,1,4,3
1,2,1,3,3
1,2,1,4,3
1,2,1,4,3
1,2,1,3,3
1,2,1,4,3
1,2,2,4,3
1,2,2,3,3
1,2,2,4,3
1,2,2,4,3
1,2,2,4,3
1,2,2,4,3
1,2,2,4,3
1,2,2,4,3
1,2,3,4,3
1,2,3,4,3
1,2,3,4,3
1,2,3,4,3
1,2,3,4,3
1,2,3,4,3
1,2,3,4,3
1,2,4,4,3
1,2,4,4,3
1,2,4,3,3
1,2,4,3,3
1,2,4,4,3
1,2,4,3,3
1,2,4,4,3
1,2,4,4,3
1,2,5,3,3
1,2,5,803,3
1,2,5,1153,3
1,2,5,1186,453
1,2,5,1180,53
1,2,5,1181,3
1,2,5,1180,3
1,2,6,1186,203
1,2,6,1202,1003
1,2,6,1202,1063
1,2,6,1196,863
1,2,6,1177,63
1,2,6,1179,4
1,2,6,1179,4
1,2,6,1178,4
1,2,7,1180,3
1,2,7,1177,4
1,2,7,1178,4
1,2,7,1178,4
1,2,7,1178,3
1,2,7,1177,3
1,2,7,1180,4
1,2,8,1176,3
1,2,8,1177,4
1,2,8,1178,4
1,2,8,1176,3
1,2,8,1177,3
1,2,8,1178,3
1,2,8,1174,3
1,2,8,1177,39
1,2,9,1176,4
1,2,9,1195,704
1,2,9,1200,1054
1,2,9,1200,1065
1,2,9,1193,815
1,2,9,1176,15
1,2,9,1177,4
1,2,10,1190,504
1,2,10,1188,567
1,2,10,1186,467
1,2,10,1202,967
1,2,10,1177,67
1,2,10,1180,3
1,2,10,1178,3
1,2,10,1177,3
1,2,11,1177,3
1,2,11,1179,3
1,2,11,1178,3
1,2,11,1180,4
1,2,11,1177,4
1,2,11,1179,4
1,2,11,1179,3
1,2,12,1180,4
1,2,12,1179,3
1,2,12,1180,3
1,2,12,1179,4
1,2,12,1182,4
1,2,12,1178,4
1,2,12,1178,3
1,2,12,1176,3
1,2,13,1179,3
1,2,13,1179,3
1,2,13,1179,3
1,2,13,1179,3
1,2,13,1179,3
1,2,13,1189,403
1,2,13,1204,1003
1,2,14,1204,1068
1,2,14,1204,1065
1,2,14,1203,1067
1,2,14,1204,1069
1,2,14,1203,1069
1,2,14,1202,1066
1,2,14,1202,1006
1,2,14,1199,906
1,2,15,1203,1056
1,2,15,1203,1070
1,2,15,1205,1067
1,2,15,1202,1066
1,2,15,1202,1068
1,2,15,1203,1069
1,2,15,1203,1067
1,2,16,1203,1068
1,2,16,1203,1068
1,2,16,1201,1067
1,2,16,1204,1069
1,2,16,1204,1068
1,2,16,1202,1065
1,2,16,1203,1061
1,2,16,1200,961
1,2,17,1204,1061
1,2,17,1204,1067
1,2,17,1203,1067
1,2,17,903,817
1,2,17,3,17
1,2,17,3,3
1,2,17,3,3
1,2,18,3,3
1,2,18,3,3
1,2,18,3,3
1,2,18,3,3
1,2,18,3,3
1,2,18,3,3
1,2,18,3,3
1,2,18,4,3
1,2,19,3,3
1,2,19,3,3
1,2,19,3,3
1,2,19,4,3
1,2,19,3,3
1,2,19,3,3
1,2,19,3,3
1,2,20,3,3
1,2,20,3,3
1,2,20,3,3
1,2,20,3,3
1,2,20,3,3
1,2,20,3,3
1,2,20,3,3
1,2,20,3,3
1,2,21,3,3
1,2,21,3,3
1,2,21,3,3
1,2,21,3,3
1,2,21,3,3
1,2,21,4,3
1,2,21,3,3
1,2,22,3,3
1,2,22,3,3
1,2,22,3,3
1,2,22,3,3
1,2,22,3,3
1,2,22,3,3
1,2,22,4,3
1,2,22,3,3
1,2,23,3,3
1,2,23,3,3
1,2,23,3,3
1,2,23,3,3
1,2,23,3,3
1,2,23,3,3
1,2,23,3,3
1,3,0,3,3
1,3,0,3,3
1,3,0,3,3
1,3,0,4,3
1,3,0,4,3
1,3,0,3,3
1,3,0,3,3
1,3,0,3,3
1,3,1,3,3
1,3,1,3,3
1,3,1,3,3
1,3,1,3,3
1,3,1,3,3
1,3,1,4,3
1,3,1,4,3
1,3,2,4,3
1,3,2,3,3
1,3,2,4,3
1,3,2,3,3
1,3,2,4,3
1,3,2,3,3
1,3,2,3,3
1,3,2,4,3
1,3,3,3,3
1,3,3,4,3
1,3,3,3,3
1,3,3,4,3
1,3,3,4,3
1,3,3,4,3
1,3,3,3,3
1,3,4,3,3
1,3,4,3,3
1,3,4,3,3
1,3,4,3,3
1,3,4,3,3
1,3,4,3,3
1,3,4,4,3
1,3,4,3,3
1,3,5,4,3
1,3,5,3,3
1,3,5,4,3
1,3,5,3,3
1,3,5,4,3
1,3,5,3,3
1,3,5,3,3
1,3,6,4,3
1,3,6,4,3
1,3,6,3,3
1,3,6,3,3
1,3,6,4,3
1,3,6,3,3
1,3,6,3,3
1,3,6,3,3
1,3,7,4,3
1,3,7,804,153
1,3,7,1154,3
1,3,7,1187,3
1,3,7,1188,4
1,3,7,1186,3
1,3,7,1190,4
1,3,8,1189,4
1,3,8,1188,4
1,3,8,1188,4
1,3,8,1189,4
1,3,8,1190,4
1,3,8,1189,4
1,3,8,1189,4
1,3,8,1187,3
1,3,9,1189,4
1,3,9,1185,4
1,3,9,1187,4
1,3,9,1189,4
1,3,9,1187,4
1,3,9,1188,3
1,3,9,1190,4
1,3,10,1188,4
1,3,10,1189,3
1,3,10,1189,4
1,3,10,1190,4
1,3,10,1187,3
1,3,10,1189,4
1,3,10,1187,4
1,3,10,1191,4
1,3,11,1188,4
1,3,11,1188,4
1,3,11,1189,4
1,3,11,1186,4
1,3,11,1188,4
1,3,11,1188,4
1,3,11,1188,4
1,3,12,1188,4
1,3,12,1188,4
1,3,12,1187,3
1,3,12,1185,4
1,3,12,1185,4
1,3,12,1183,4
1,3,12,1189,204
1,3,12,1180,4
1,3,13,1191,254
1,3,13,1205,754
1,3,13,1209,1054
1,3,13,1208,1075
1,3,13,1211,1078
1,3,13,1210,1079
1,3,13,1212,1077
1,3,14,1212,1076
1,3,14,1210,1077
1,3,14,1215,1080
1,3,14,1207,930
1,3,14,1210,1030
1,3,14,1211,1076
1,3,14,1211,1075
1,3,14,1211,1076
1,3,15,1208,1075
1,3,15,1208,1075
1,3,15,1210,1074
1,3,15,1210,1074
1,3,15,1208,1075
1,3,15,1209,1078
1,3,15,1208,1076
1,3,16,1209,1074
1,3,16,1208,1075
1,3,16,1209,1074
1,3,16,1207,1076
1,3,16,1208,1075
1,3,16,1208,1075
1,3,16,1207,1075
1,3,16,1206,1075
1,3,17,1207,1076
1,3,17,1209,1075
1,3,17,1210,1075
1,3,17,910,825
1,3,17,10,25
1,3,17,3,3
1,3,17,3,3
1,3,18,3,3
1,3,18,3,3
